,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,A,be,phi,region_id,segment_index
233,233,1.1082165923974,1.10701270084467,0.557939007372358,1.69745822389046,0.516616729145957,0.0451258456682572,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.460022528697338,0.227224618263603,0.309464040096462,Continental US,3
234,234,1.10557738040803,1.06457943991817,0.556272052010524,1.70036768530686,0.514756955382202,0.0451258456682572,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.460022528697338,0.227224618263603,0.309464040096462,Continental US,3
235,235,1.1036008274369,1.02101892367303,0.554683133846573,1.70193984664961,0.513564265309089,0.0451258456682572,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.460022528697338,0.227224618263603,0.309464040096462,Continental US,3
236,236,1.10213246190727,0.98613254605279,0.553384970981914,1.70274666915557,0.512788060718554,0.0451258456682572,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.460022528697338,0.227224618263603,0.309464040096462,Continental US,3
237,237,0.926944417772377,0.95946948773,0.553384970981914,1.70274666915557,0.512788060718554,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
238,238,0.909247206971537,0.93354641494577,0.516023734467708,1.56036522872309,0.548617309930479,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
239,239,0.895385907327944,0.90927430878026,0.490369352579558,1.44102223366569,0.584504498476115,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
240,240,0.881113900142623,0.88723403939082,0.47231011464413,1.34094771439093,0.617477571732809,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
241,241,0.86591426054573,0.87631204950046,0.458146259280558,1.25614120850839,0.647108431889971,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
242,242,0.848997409788541,0.86719425057362,0.446209104868438,1.18369068375325,0.672614473967423,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
243,243,0.830503031076246,0.86172581866579,0.435670485773149,1.12125003994458,0.693944272718531,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
244,244,0.811349166833341,0.85744785187959,0.425603982959621,1.06675774906552,0.711972406027325,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
245,245,0.792023109264855,0.84093790903407,0.415755977329045,1.01871525944561,0.727260425950373,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
246,246,0.773551099667137,0.81499840283964,0.405886974134861,0.975729914335181,0.741131735806498,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
247,247,0.755851883817519,0.77742145773792,0.3961768271003,0.937057316011491,0.753661064295802,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
248,248,0.73779034421577,0.71830848257787,0.38699165489792,0.902451561670721,0.763504979111434,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
249,249,0.719729406459223,0.65451109248307,0.378274613735632,0.871295655904599,0.771132006555643,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
250,250,0.703275164099085,0.57311995409108,0.369531762149987,0.842577301258487,0.778921960429151,0.0474845831670228,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.108075049224838,0.232268076886885,0.2,Continental US,4
251,251,0.17497176231572,0.17497176231572,0,0.17497176231572,1,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
252,252,0.179251916999457,0.16547809106141,0.0348486368778072,0.184092544283478,0.969487367286422,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
253,253,0.185424921502963,0.15790678935491,0.0570494680366732,0.192787246018831,0.956607346098135,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
254,254,0.192604966802923,0.15360557257109,0.071824657832368,0.201454603467954,0.95039647886544,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
255,255,0.200254358974854,0.15226229863551,0.0822749390276666,0.210275632096563,0.946422170062258,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
256,256,0.208230600047988,0.15351486928687,0.0901318892482215,0.219296755280961,0.943489316002759,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
257,257,0.216406140987205,0.15765018610896,0.0965200038157352,0.228554970661195,0.940731695014053,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
258,258,0.22479181021663,0.16522853233398,0.101979214146917,0.238037164448256,0.93821498657474,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
259,259,0.233314843828047,0.17722812856607,0.107000867111249,0.247760014269996,0.935548775734476,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
260,260,0.241994187262913,0.19656779476332,0.111730034643761,0.257704095714422,0.93289628791016,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
261,261,0.2508217044349,0.22767603119992,0.116284030552598,0.267859661464752,0.930262908146883,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
262,262,0.259754482227693,0.27158850118201,0.120823733459971,0.27822840366907,0.927489582513806,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
263,263,0.268798600722432,0.32067641261657,0.125348209724718,0.288791943047166,0.924677089732533,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
264,264,0.277940843242308,0.36128260450763,0.129878478843724,0.299538093555461,0.921828097917862,0.0465120671582764,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.269652524463444,0.254523298926477,N. Colorado Plat.,0
265,265,0.322768013552432,0.38499461675818,0.129878478843724,0.299538093555461,0.921828097917862,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
266,266,0.349370767881805,0.39441654696381,0.145168738648556,0.306326235358335,0.969328201460386,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
267,267,0.368804358243195,0.39901679505866,0.159053886122903,0.316103932305334,0.987089163563591,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
268,268,0.385591851064879,0.40774243334262,0.170843090886423,0.327253115015317,0.994015201863713,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
269,269,0.401572323181818,0.42411643615405,0.181176582166088,0.339320557774257,0.996630989591258,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
270,270,0.417464456827917,0.44539006087633,0.190594859934606,0.352099360809934,0.997387043594097,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
271,271,0.433715187657665,0.46589528520031,0.199461599086738,0.36546680942347,0.997660080084116,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
272,272,0.450498099586831,0.48185271625912,0.208068976592944,0.37938721229154,0.997855498104411,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
273,273,0.467706873180198,0.49222183614017,0.216683318364305,0.393906598283994,0.997547142673359,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
274,274,0.485719477480267,0.49713561867391,0.225311011085922,0.408937469394652,0.99776005756349,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
275,275,0.504427813135571,0.49754148534382,0.234109573649063,0.424537130591601,0.998046112167212,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
276,276,0.523513597957347,0.4961590643418,0.243290197873697,0.440821056331958,0.997479976623218,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
277,277,0.543223865131857,0.49724907070914,0.252780050388498,0.457738503353789,0.996733116624224,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
278,278,0.564213301702519,0.50470139112773,0.262331229462351,0.475143483106596,0.997341870358472,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
279,279,0.585837980454828,0.52088954636465,0.272305874642953,0.493247255497914,0.99756450358549,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
280,280,0.607753133741325,0.5474498280949,0.282904552611308,0.512168414031237,0.996606596226991,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
281,281,0.630912680749657,0.58733410969895,0.293648736321638,0.531675296477516,0.996634137107071,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
282,282,0.655251130366346,0.64441546751529,0.304624224797301,0.551826074237501,0.997323638152959,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
283,283,0.679821528143678,0.71673145649267,0.316370717874091,0.572916003469857,0.996604984240933,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
284,284,0.705271480197263,0.79224919288226,0.328544434514722,0.594789075396588,0.995869339845891,0.0427741560415674,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.256545316101552,0.005,0.2,N. Colorado Plat.,1
285,285,0.892257145472648,0.85629636589366,0.328544434514722,0.594789075396588,0.995869339845891,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
286,286,0.890640717006446,0.90341945170777,0.374141394232016,0.648045313969174,0.905569763838572,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
287,287,0.912818757096457,0.93910151080595,0.40436990476903,0.694006432844413,0.865296919834068,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
288,288,0.942200318027538,0.97175932446192,0.427845912536154,0.736326713503052,0.842212557505685,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
289,289,0.974412933826134,1.00684105603361,0.44834806978825,0.776672217170614,0.826683035669711,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
290,290,1.00740519713323,1.04493367288194,0.467061538156825,0.81557080473842,0.815016555864264,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
291,291,1.0393820050592,1.08000601715981,0.48497589918239,0.853386189406423,0.804675027917734,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
292,292,1.07009444949328,1.1025397160611,0.501885632020577,0.889982040238908,0.795425703256021,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
293,293,1.09901910408325,1.10760970070002,0.518013628764788,0.925352773934876,0.786675795043996,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
294,294,1.12594680957235,1.09999847119862,0.533362184133317,0.959398579068594,0.778259366541265,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
295,295,1.1509115834517,1.093059048758,0.547690399095383,0.99195237588824,0.770296362760608,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
296,296,1.17387542080262,1.10154214614303,0.561023688387245,1.02292968296514,0.762730692223291,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
297,297,1.19482803188499,1.13335149440454,0.573477683501752,1.05227185727823,0.755496631429913,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
298,298,1.213864615099,1.18560562505398,0.584950724306984,1.07991184989087,0.748654170880797,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
299,299,1.2310339761624,1.24797078839025,0.595462356317459,1.10584033452783,0.742173567726212,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
300,300,1.24648871055997,1.31129741850255,0.605032975384969,1.13002370865908,0.736105343111061,0.0407546465424494,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.681289463234647,0.160513346007121,0.2,N. Colorado Plat.,2
301,301,1.2713810759024,1.37287853938755,0.605032975384969,1.13002370865908,0.736105343111061,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
302,302,1.38610668345825,1.43255981928995,0.62949201132132,1.24598907293647,0.735109291024666,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
303,303,1.48397178058798,1.48671044240756,0.665354010534474,1.36659651197568,0.722042212024133,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
304,304,1.56497469116075,1.52918189529252,0.704239026860709,1.48665335158578,0.703169124551534,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
305,305,1.62965240004767,1.55738079593407,0.742406015743185,1.60259240090892,0.681768725595318,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
306,306,1.67856862411522,1.57800871515117,0.776268601521672,1.71095992346665,0.660008971865136,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
307,307,1.71338912513395,1.60844415950332,0.804971898111715,1.80971029528094,0.638998919084482,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
308,308,1.73608555118694,1.66865610566984,0.828102505007052,1.89749543472431,0.61941706986183,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
309,309,1.74890495891598,1.76614090940511,0.845143823643256,1.97329252281689,0.601841080097009,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
310,310,1.75428740977396,1.88484737410828,0.857233546001035,2.03753172450475,0.586330443550261,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
311,311,1.75428741422092,1.98806845441073,0.865363889994594,2.09101974616581,0.57283109595854,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
312,312,1.75075454841709,2.03073728936316,0.869807511082552,2.13425764346898,0.561457174567372,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
313,313,1.74537033554126,1.97056273195091,0.871267826217344,2.1681772484804,0.552197208840563,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
314,314,1.73908205232346,1.79144574167001,0.871073376097878,2.19466502232051,0.544621387585042,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
315,315,1.73255088719749,1.52528858956621,0.86995056080135,2.21513863332186,0.53844921452145,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
316,316,1.72641626017184,1.23641836523316,0.868035382118923,2.23037721499175,0.533628292587551,0.182266969391004,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.722186599269302,0.146528386219076,0.265750849345938,N. Colorado Plat.,3
317,317,1.19761738956455,0.98134648051001,0.868035382118923,2.23037721499175,0.533628292587551,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
318,318,0.826825355819068,0.78713851924864,0.717381350471901,2.01426042210046,0.408050646021543,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
319,319,0.656188662944562,0.65589211621813,0.577740577290857,1.78927563136631,0.364662116508435,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
320,320,0.57024729661738,0.57483407677182,0.469358902054475,1.58154860818043,0.358609025922849,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
321,321,0.532932906103164,0.52646198577036,0.392288103759303,1.40014873331581,0.378621816550638,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
322,322,0.522753996525835,0.49627835375368,0.34149386292566,1.24752273057175,0.416852674018339,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
323,323,0.523598101082398,0.47850983959626,0.310164989852472,1.12201903737099,0.464216343366851,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
324,324,0.528934482199439,0.47463563847112,0.291621350567568,1.01970003009739,0.5159565444815,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
325,325,0.531499937080124,0.48450336207969,0.281158247505097,0.936727791815741,0.564309010654862,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
326,326,0.529150443421262,0.50081453507708,0.275014227696932,0.868967898743986,0.605534751577571,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
327,327,0.523689451980109,0.51465762513503,0.270327417728391,0.812610245982625,0.640757711005648,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
328,328,0.515449629037691,0.52200027208302,0.266036816532843,0.765090592991945,0.669761152699929,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
329,329,0.505422797995185,0.52285013011332,0.261611530432435,0.724377973775924,0.693565472744838,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
330,330,0.494177077154764,0.51718450560501,0.256927293942485,0.689098422758883,0.712783363878691,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
331,331,0.482358860177177,0.50233208671221,0.251950485611657,0.65812190409985,0.728425370089547,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
332,332,0.470856379597703,0.47095222045889,0.246497704915614,0.630389045333892,0.742288151405831,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
333,333,0.459585470843297,0.41182626847933,0.240937263142067,0.605481797206935,0.754282814376638,0.0597752882460778,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.37892028043336,0.212029796240289,N. Colorado Plat.,4
334,334,0.14813009418047,0.14813009418047,0,0.14813009418047,1,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
335,335,0.150298809318675,0.14174322225983,0.0293136013238982,0.158977597957284,0.941366461865922,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
336,336,0.155424316380877,0.13667568328753,0.0478714500965454,0.16883633713969,0.915686132814761,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
337,337,0.161879870215787,0.13533156861892,0.0602832169013509,0.178396174488939,0.902173437815942,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
338,338,0.168888664655966,0.13959433342929,0.0691530687101435,0.187941360528644,0.893206162185603,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
339,339,0.176151187039737,0.14867871923491,0.075940203291147,0.197566453058289,0.886111013944244,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
340,340,0.183500665513329,0.15983747696532,0.0815025448401367,0.207301292235861,0.879672474717816,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
341,341,0.190876879424663,0.17117386602439,0.0863034436940308,0.217129589022384,0.873584413330129,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
342,342,0.198191658531042,0.18327500983615,0.0906976203978054,0.227045433704264,0.867433803190047,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
343,343,0.205441723305601,0.19754663365937,0.0947665834472751,0.237001877113096,0.861388928665772,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
344,344,0.212581009222566,0.2133280884218,0.0986429904225058,0.246973344042772,0.855339118638637,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
345,345,0.219571026745055,0.22776929054321,0.102418456009424,0.256930052633874,0.849232792797982,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
346,346,0.226400248962414,0.23770429417709,0.106054532214426,0.266829752203301,0.843166323390928,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
347,347,0.233045993315831,0.24141913181606,0.109555455677238,0.276637882293358,0.837154307287204,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
348,348,0.239482774391538,0.23943034099143,0.112975019727036,0.286323267348018,0.831185874298419,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
349,349,0.245705593422617,0.23428613904323,0.116320130738628,0.295845772492688,0.825343966079201,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
