,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,segment_index,A,be,phi,region_id
228,228,1.13023941557702,1.17511601290837,0.566386348795394,1.64561132747855,0.541013785463924,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
229,229,1.1247471851507,1.19225722311719,0.565919203180281,1.66443077980054,0.532985280190442,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
230,230,1.119677873993,1.1895462942987,0.564041653194786,1.67767331077798,0.527019426076898,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
231,231,1.11523934156793,1.1815259818818,0.561797792229741,1.68695116451365,0.522564180109617,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
232,232,1.11138149751743,1.14669112149419,0.559701356036358,1.69349888252425,0.519156371206468,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
233,233,1.10810374550977,1.10701270084467,0.557880553347728,1.69805215661445,0.516557484878465,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
234,234,1.1054678594053,1.06457943991817,0.556214145033724,1.70096667938813,0.514697893023278,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
235,235,1.10349511279043,1.02101892367303,0.554626939179337,1.70254375078603,0.513505434980887,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
236,236,1.10202988165201,0.98613254605279,0.553330433705351,1.70335525192501,0.512729188360898,0.0451310980649579,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.459384263213515,0.227259662896347,0.309607451292941,Continental US
237,237,0.926047314210803,0.95946948773,0.553330433705351,1.70335525192501,0.512729188360898,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
238,238,0.908327532970202,0.93354641494577,0.515812098293421,1.56069917092886,0.548617114630269,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
239,239,0.894423824828594,0.90927430878026,0.490056075339121,1.44112534685315,0.584561845750028,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
240,240,0.880096587311868,0.88723403939082,0.471925833909548,1.34085375930085,0.6175892671818,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
241,241,0.864838946312198,0.87631204950046,0.457707054147523,1.25587434242725,0.647274715231126,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
242,242,0.847859948215088,0.86719425057362,0.445723176848178,1.18327011142587,0.672830737608868,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
243,243,0.829296338970814,0.86172581866579,0.435144699091974,1.12069304744362,0.694199416701205,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
244,244,0.810073841561705,0.85744785187959,0.425040252945097,1.06607640245465,0.712261752785465,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
245,245,0.790680235973338,0.84093790903407,0.415155830171889,1.01791992335924,0.727579160114087,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
246,246,0.772142238839359,0.81499840283964,0.405252613416358,0.974829816988362,0.741476793663503,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
247,247,0.754379918711248,0.77742145773792,0.395509702075046,0.936059924379928,0.754031106838997,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
248,248,0.736257780467432,0.71830848257787,0.386291340241328,0.901362720025706,0.76389578220054,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
249,249,0.718139809460747,0.65451109248307,0.377540693931133,0.870120284571813,0.771541070364807,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
250,250,0.701633452792666,0.57311995409108,0.36876589021011,0.841320121209439,0.779353443841286,0.0475137847820887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.105845765378079,0.232443145005533,0.2,Continental US
251,251,0.17497176231572,0.17497176231572,0,0.17497176231572,1,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
252,252,0.179251920153016,0.16547809106141,0.0348486372683758,0.184092541340676,0.969487399783098,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
253,253,0.185424925728863,0.15790678935491,0.0570494690314032,0.192787241002885,0.956607392676151,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
254,254,0.192604971362596,0.15360557257109,0.07182465929291,0.201454596767,0.950396532826561,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
255,255,0.20025436362205,0.15226229863551,0.0822749408433137,0.210275623923775,0.946422228630737,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
256,256,0.20823060481247,0.15351486928687,0.0901318912450479,0.219296745764927,0.943489378334789,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
257,257,0.216406145953401,0.15765018610896,0.0965200060066086,0.22855495993321,0.94073176054731,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
258,258,0.22479181555503,0.16522853233398,0.101979216492384,0.238037152639038,0.93821505517977,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
259,259,0.233314849771763,0.17722812856607,0.107000869613027,0.247760001515738,0.93554884749948,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
260,260,0.241994194019478,0.19656779476332,0.111730037453834,0.257704082197763,0.932896362650878,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
261,261,0.250821712288026,0.22767603119992,0.116284033701342,0.267859647374192,0.930262985966236,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
262,262,0.259754491480121,0.27158850118201,0.120823737028055,0.27822838922031,0.927489663469301,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
263,263,0.268798611670151,0.32067641261657,0.125348213887098,0.288791928496252,0.924677173730415,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
264,264,0.277940856223172,0.36128260450763,0.129878483741067,0.299538079178841,0.921828184956262,0.0465120679166164,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.269652236690505,0.254523277845785,N. Colorado Plat.
265,265,0.322768032140407,0.38499461675818,0.129878483741067,0.299538079178841,0.921828184956262,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
266,266,0.349370772923709,0.39441654696381,0.145168743722551,0.306326225569402,0.969328236550689,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
267,267,0.36880435732807,0.39901679505866,0.159053889392794,0.316103924508451,0.987089176795251,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
268,268,0.385591847979486,0.40774243334262,0.170843092401218,0.32725310821558,0.994015206910735,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
269,269,0.401572319343825,0.42411643615405,0.18117658241244,0.33932055158207,0.996630991296554,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
270,270,0.417464453070643,0.44539006087633,0.190594859271999,0.35209935500497,0.997387044581149,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
271,271,0.433715183960723,0.46589528520031,0.199461598005174,0.36546680403876,0.997660080069384,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
272,272,0.450498096433434,0.48185271625912,0.208068975221973,0.379387207220415,0.997855498435385,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
273,273,0.467706870513033,0.49222183614017,0.216683316934892,0.393906593584961,0.99754714297202,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
274,274,0.48571947499253,0.49713561867391,0.225311009849152,0.408937465194539,0.997760056826997,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
275,275,0.504427811812719,0.49754148534382,0.234109572272153,0.424537126647191,0.998046113054518,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
276,276,0.523513597662354,0.4961590643418,0.243290196595742,0.440821052754732,0.997479978432332,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
277,277,0.543223864549954,0.49724907070914,0.252780049872592,0.457738500553624,0.996733115836569,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
278,278,0.564213301056855,0.50470139112773,0.26233122963443,0.475143481075339,0.997341867592256,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
279,279,0.585837981901438,0.52088954636465,0.272305874454801,0.493247253690405,0.997564503970974,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
280,280,0.607753136658526,0.5474498280949,0.282904552535227,0.512168412715792,0.996606597894955,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
281,281,0.630912683122286,0.58733410969895,0.293648737455493,0.531675296257717,0.996634135434149,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
282,282,0.655251133649945,0.64441546751529,0.304624226393078,0.551826074769926,0.997323636352866,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
283,283,0.679821533814502,0.71673145649267,0.316370719238221,0.572916004432306,0.996604985178799,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
284,284,0.705271487322682,0.79224919288226,0.328544436263917,0.594789077142743,0.995869341305315,0.0427741545368189,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.256545324929838,0.005,0.2,N. Colorado Plat.
285,285,0.892256975689511,0.85629636589366,0.328544436263917,0.594789077142743,0.995869341305315,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
286,286,0.890640566918915,0.90341945170777,0.374141364406516,0.648045286816343,0.905569834286,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
287,287,0.912818617443177,0.93910151080595,0.404369858176635,0.694006384353559,0.865297026436072,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
288,288,0.942200185972248,0.97175932446192,0.427845857592254,0.736326649176799,0.842212686028381,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
289,289,0.974412810018927,1.00684105603361,0.448348011364455,0.776672141341006,0.826683179595896,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
290,290,1.0074050838651,1.04493367288194,0.467061479394858,0.815570721116535,0.815016711930701,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
291,291,1.03938190492813,1.08000601715981,0.484975842569147,0.853386101595116,0.804675193552278,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
292,292,1.07009436543265,1.1025397160611,0.501885579798593,0.889981951705479,0.795425876760729,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
293,293,1.09901903926401,1.10760970070002,0.518013582407795,0.925352687912206,0.786675975468509,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
294,294,1.12594676637304,1.09999847119862,0.53336214557318,0.959398498911955,0.778259552382358,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
295,295,1.1509115642613,1.093059048758,0.547690369848226,0.99195230467005,0.770296553093508,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
296,296,1.1738754276252,1.10154214614303,0.561023669527829,1.02292962353537,0.762730886285687,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
297,297,1.19482806583263,1.13335149440454,0.573477676293049,1.05227181244147,0.755496828019888,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
298,298,1.21386467716076,1.18560562505398,0.584950729661805,1.07991182199939,0.74865436922622,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
299,299,1.2310340670089,1.24797078839025,0.595462374760765,1.10584032556087,0.742173767247137,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
300,300,1.24648883027143,1.31129741850255,0.605033007421382,1.1300237204104,0.736105543063834,0.0407546646539536,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.681289067832665,0.160513256013071,0.2,N. Colorado Plat.
301,301,1.25780445011269,1.37287853938755,0.605033007421382,1.1300237204104,0.736105543063834,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
302,302,1.3748276482909,1.43255981928995,0.627059497927125,1.24808222049302,0.73628960855743,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
303,303,1.47501208334059,1.48671044240756,0.661916089918088,1.37138807373726,0.723682605019875,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
304,304,1.55824933726076,1.52918189529252,0.700633182598684,1.49454927690924,0.704856568947949,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
305,305,1.62496410098637,1.55738079593407,0.739121321653676,1.61383713039172,0.683268811929142,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
306,306,1.67560433805267,1.57800871515117,0.773532525818669,1.72561665678931,0.661191540919776,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
307,307,1.71177324880208,1.60844415950332,0.80289498879788,1.82770780956005,0.639787695699938,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
308,308,1.73540973184977,1.66865610566984,0.826621747019118,1.91860239282378,0.619790213921167,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
309,309,1.74879375627536,1.76614090940511,0.844164459348291,1.99718834068524,0.601799023836155,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
310,310,1.75442012863692,1.88484737410828,0.856677978252821,2.06388055546862,0.585879716607535,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
311,311,1.75442013289945,1.98806845441073,0.86507628578773,2.11939799123238,0.572018657842915,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
312,312,1.75072770504148,2.03073728936316,0.869587470721246,2.16419456225063,0.56035460253756,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
313,313,1.7450921015219,1.97056273195091,0.87104920663448,2.19931124432387,0.550848182771215,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
314,314,1.73848143779426,1.79144574167001,0.870847145615044,2.22675420156786,0.543043970423092,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
315,315,1.73159964864034,1.52528858956621,0.86971297884205,2.24796991227698,0.536668240957948,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
316,316,1.72513432323771,1.23641836523316,0.8677146324509,2.26369391645946,0.531696371640808,0.182369993476282,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.699880161818059,0.146777678524248,0.269998905805818,N. Colorado Plat.
317,317,1.21104963877729,0.98134648051001,0.8677146324509,2.26369391645946,0.531696371640808,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
318,318,0.82065254921188,0.78713851924864,0.717553214874646,2.04954922610851,0.398051113491469,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
319,319,0.647462812210102,0.65589211621813,0.576284088950366,1.82230226469974,0.353312491892107,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
320,320,0.565505251832037,0.57483407677182,0.467150834299049,1.61196093355875,0.348939752412673,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
321,321,0.529293670364492,0.52646198577036,0.39022926497281,1.42857506824262,0.368578262405819,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
322,322,0.518075737728065,0.49627835375368,0.339358894841636,1.27401629162613,0.40455968296423,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
323,323,0.517988277673722,0.47850983959626,0.307767125965077,1.14665692392269,0.449409513701245,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
324,324,0.522288727167009,0.47463563847112,0.289167515736284,1.04291175815773,0.49817536865575,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
325,325,0.527044672663964,0.48450336207969,0.278436438346774,0.958631886561621,0.546841257015182,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
326,326,0.527358510734891,0.50081453507708,0.272641380511511,0.890319572778374,0.589065201061636,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
327,327,0.524036431537632,0.51465762513503,0.268872954229618,0.834121353880115,0.624702864318588,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
328,328,0.518075738178244,0.52200027208302,0.265494379003402,0.787070731916133,0.654431868130753,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
329,329,0.510065444940301,0.52285013011332,0.262039675948939,0.74711078178953,0.678697827640778,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
330,330,0.500953781816243,0.51718450560501,0.258181206128027,0.712597153578094,0.698790992059867,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
331,331,0.490840521866566,0.50233208671221,0.254148572293077,0.682620734538356,0.714692181132655,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
332,332,0.480491042765026,0.47095222045889,0.249812153476255,0.656145127509706,0.727803082777927,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
333,333,0.470680623846208,0.41182626847933,0.245005506356431,0.632267798955839,0.739826980216974,0.0618769149288937,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.385221296803154,0.220606645731883,N. Colorado Plat.
334,334,0.14813009418047,0.14813009418047,0,0.14813009418047,1,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
335,335,0.150298809583229,0.14174322225983,0.0293136013354515,0.158977600996702,0.941366445563038,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
336,336,0.155424317528709,0.13667568328753,0.0478714502430691,0.168836342907396,0.915686108371431,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
337,337,0.161879872473181,0.13533156861892,0.0602832173368481,0.178396182870063,0.90217340811581,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
338,338,0.168888668101815,0.13959433342929,0.0691530695380093,0.187941371476099,0.893206128505729,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
339,339,0.176151191639169,0.14867871923491,0.0759402046032146,0.197566466555376,0.886110976684393,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
340,340,0.183500671203705,0.15983747696532,0.0815025466499727,0.207301308248701,0.879672434197732,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
341,341,0.190876886079979,0.17117386602439,0.086303446024258,0.217129607508505,0.873584369572749,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
342,342,0.198191666013379,0.18327500983615,0.0906976232107899,0.227045454590568,0.867433756307675,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
343,343,0.20544173144834,0.19754663365937,0.0947665866886339,0.237001900297775,0.86138887871408,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
344,344,0.212581017831438,0.2133280884218,0.0986429940544674,0.246973369401303,0.855339065630286,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
345,345,0.219571035631095,0.22776929054321,0.10241845993968,0.256930080004608,0.849232736879326,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
346,346,0.226400257910855,0.23770429417709,0.106054536346445,0.266829781405184,0.843166264626894,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
